YYYY MM DD hh mm WS_80mA_mean WS_80mA_min WS_80mA_max WS_80mA_stdev WS_80mB_mean WS_80mB_min WS_80mB_max WS_80mB_stdev WS_60m_mean WS_60m_min WS_60m_max WS_60m_stdev WS_40m_mean WS_40m_min WS_40m_max WS_40m_stdev WS_20m_mean WS_20m_min WS_20m_max WS_20m_stdev WD_78m_mean WD_78m_min WD_78m_max WD_78m_stdev WD_58m_mean WD_58m_min WD_58m_max WD_58m_stdev temp_80m_mean temp_80m_min temp_80m_max temp_80m_stdev temp_40m_mean temp_40m_min temp_40m_max temp_40m_stdev temp_15m_mean temp_15m_min temp_15m_max temp_15m_stdev RH_15m_mean RH_15m_min RH_15m_max RH_15m_stdev P_15m_mean P_15m_min P_15m_max P_15m_stdev Rad_80m_mean Rad_80m_min Rad_80m_max Rad_80m_stdev DENSIDAD_15m_mean DENSIDAD_15m_min DENSIDAD_15m_max DENSIDAD_15m_stdev BATERIA_mean BATERIA_min BATERIA_max BATERIA_stdev 
2019 06 24 20 20 4.5645E+00 2.3768E+00 6.7211E+00 8.4031E-01 4.6083E+00 2.6961E+00 6.4211E+00 7.7107E-01 4.0281E+00 2.3720E+00 5.7874E+00 6.6197E-01 3.6574E+00 2.6837E+00 5.4837E+00 5.4444E-01 2.7656E+00 1.7557E+00 4.5525E+00 5.7055E-01 3.5940E+02 NaN NaN 1.4000E-02 3.5940E+02 NaN NaN 5.6000E-02 3.4040E+01 2.4650E+01 4.1550E+01 3.0890E+00 2.3850E+01 1.2430E+01 3.4290E+01 4.8330E+00 1.7400E+01 6.0490E+00 2.8110E+01 4.9650E+00 4.3350E+01 3.4220E+01 5.2550E+01 3.5740E+00 7.3210E+02 NaN NaN 2.0810E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.7100E-01 8.3700E-01 9.0700E-01 1.8000E-02 1.2500E+01 1.2500E+01 1.2500E+01 NaN 
2019 06 24 20 30 4.4702E+00 2.9975E+00 5.7902E+00 5.9330E-01 4.4760E+00 3.3169E+00 5.8003E+00 5.5254E-01 4.0033E+00 2.3720E+00 5.1664E+00 4.9306E-01 3.6500E+00 2.6837E+00 4.5503E+00 4.4302E-01 2.8328E+00 1.7557E+00 3.9310E+00 4.8479E-01 3.5940E+02 NaN NaN 7.1000E-02 3.5940E+02 NaN NaN 2.8000E-02 3.4940E+01 2.6550E+01 4.1080E+01 2.7100E+00 2.4880E+01 1.4200E+01 3.4150E+01 4.3080E+00 1.7990E+01 6.5240E+00 2.8320E+01 5.0290E+00 4.3580E+01 3.4420E+01 5.2340E+01 3.7790E+00 7.3230E+02 NaN NaN 2.1870E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.6900E-01 8.3800E-01 9.0600E-01 1.8000E-02 1.2500E+01 1.2500E+01 1.2500E+01 NaN 
2019 06 24 20 40 4.1288E+00 2.0665E+00 6.1005E+00 7.9748E-01 4.2140E+00 2.3857E+00 5.8003E+00 7.1271E-01 3.5736E+00 2.0615E+00 5.1664E+00 7.5760E-01 2.8255E+00 1.4392E+00 4.5503E+00 7.2737E-01 1.9950E+00 1.1341E+00 3.3095E+00 4.9162E-01 3.5940E+02 NaN NaN 9.2000E-02 3.5940E+02 NaN NaN 6.6000E-02 3.3870E+01 2.5600E+01 4.1830E+01 2.9740E+00 2.3840E+01 1.2840E+01 3.3950E+01 4.8030E+00 1.7770E+01 6.5920E+00 2.7910E+01 4.8820E+00 4.3890E+01 3.3880E+01 5.2340E+01 3.4550E+00 7.3220E+02 NaN NaN 2.1120E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.7000E-01 8.3800E-01 9.0600E-01 1.8000E-02 1.2500E+01 1.2490E+01 1.2500E+01 NaN 
2019 06 24 20 50 3.5684E+00 2.0665E+00 4.8593E+00 5.7344E-01 3.5299E+00 2.0753E+00 4.8690E+00 5.6868E-01 3.1594E+00 2.0615E+00 4.2349E+00 4.6946E-01 2.5822E+00 1.7503E+00 3.3059E+00 3.8329E-01 1.8315E+00 1.4449E+00 2.6879E+00 3.2816E-01 3.5930E+02 NaN NaN 1.0100E-01 3.5930E+02 NaN NaN 9.1000E-02 3.3540E+01 2.4990E+01 4.0200E+01 3.2690E+00 2.3340E+01 1.2160E+01 3.3070E+01 4.6760E+00 1.6830E+01 6.1850E+00 2.6350E+01 4.1230E+00 4.2560E+01 3.3130E+01 5.0710E+01 3.1940E+00 7.3090E+02 NaN NaN 2.0300E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.7100E-01 8.4200E-01 9.0600E-01 1.5000E-02 1.2500E+01 1.2490E+01 1.2500E+01 NaN 
2019 06 24 21 00 3.9141E+00 2.9975E+00 5.1696E+00 4.3443E-01 3.8869E+00 2.6961E+00 4.8690E+00 4.3520E-01 3.4090E+00 2.6825E+00 4.2349E+00 3.3533E-01 2.6289E+00 1.7503E+00 3.6170E+00 3.6338E-01 1.5332E+00 8.2338E-01 2.3772E+00 3.3562E-01 3.5930E+02 NaN NaN 7.4000E-02 3.5930E+02 NaN NaN 1.1400E-01 3.2930E+01 2.4110E+01 3.9720E+01 3.0590E+00 2.3130E+01 1.1750E+01 3.4020E+01 4.7930E+00 1.7760E+01 5.9130E+00 2.7770E+01 4.8790E+00 4.4340E+01 3.3200E+01 5.3160E+01 3.9070E+00 7.3250E+02 NaN NaN 2.3220E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.7000E-01 8.4000E-01 9.0600E-01 1.7000E-02 1.2490E+01 1.2490E+01 1.2500E+01 NaN 
2019 06 24 21 10 3.9699E+00 2.9975E+00 5.4799E+00 4.4001E-01 3.9303E+00 3.0065E+00 5.4898E+00 4.4389E-01 3.4090E+00 2.6825E+00 4.2349E+00 3.9494E-01 2.6662E+00 2.0614E+00 3.9281E+00 3.5964E-01 1.5431E+00 1.1341E+00 2.3772E+00 3.2692E-01 3.5930E+02 NaN NaN 8.2000E-02 3.5930E+02 NaN NaN 2.0000E-02 3.3640E+01 2.5060E+01 4.0400E+01 3.0810E+00 2.3610E+01 1.2700E+01 3.3480E+01 4.7830E+00 1.7360E+01 6.6600E+00 2.7500E+01 4.6300E+00 4.3870E+01 3.5030E+01 5.2270E+01 3.4510E+00 7.3320E+02 NaN NaN 2.2160E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.7200E-01 8.4000E-01 9.0700E-01 1.7000E-02 1.2490E+01 1.2490E+01 1.2490E+01 NaN 
2019 06 24 21 20 4.2188E+00 3.3078E+00 5.7902E+00 5.0145E-01 4.2122E+00 3.0065E+00 5.4898E+00 5.0970E-01 3.6928E+00 2.6825E+00 4.8559E+00 4.8002E-01 2.8940E+00 2.0614E+00 4.2392E+00 4.1315E-01 1.8818E+00 1.4449E+00 2.3772E+00 3.0765E-01 3.5930E+02 NaN NaN 9.5000E-02 3.5930E+02 NaN NaN 7.1000E-02 3.2940E+01 2.5190E+01 4.0540E+01 2.9050E+00 2.2980E+01 1.2290E+01 3.3480E+01 4.4380E+00 1.7230E+01 6.5240E+00 2.7500E+01 4.6380E+00 4.3980E+01 3.4830E+01 5.2000E+01 3.5100E+00 7.3280E+02 NaN NaN 2.0390E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.7200E-01 8.3900E-01 9.0700E-01 1.7000E-02 1.2490E+01 1.2490E+01 1.2490E+01 NaN 
2019 06 24 21 30 3.8024E+00 2.9975E+00 4.5490E+00 4.2326E-01 3.7968E+00 3.0065E+00 4.5586E+00 3.9981E-01 3.3891E+00 2.6825E+00 4.2349E+00 3.7880E-01 2.7658E+00 2.0614E+00 3.6170E+00 3.3538E-01 1.8520E+00 1.4449E+00 2.3772E+00 3.3251E-01 3.5930E+02 NaN NaN 2.8000E-02 3.5930E+02 NaN NaN 6.3000E-02 3.3360E+01 2.3090E+01 4.0200E+01 3.0580E+00 2.3370E+01 7.6100E+00 3.2660E+01 4.7980E+00 1.6050E+01 4.0120E+00 2.6420E+01 4.6420E+00 4.0900E+01 3.1090E+01 5.0980E+01 3.4000E+00 7.2950E+02 NaN NaN 2.4410E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.7300E-01 8.4200E-01 9.1200E-01 1.6000E-02 1.2490E+01 1.2490E+01 1.2490E+01 NaN 
2019 06 24 21 40 4.2337E+00 2.9975E+00 5.4799E+00 5.6848E-01 4.2097E+00 3.0065E+00 5.8003E+00 5.7861E-01 3.7971E+00 2.9930E+00 5.1664E+00 4.6884E-01 2.9624E+00 2.0614E+00 3.9281E+00 4.3742E-01 2.0198E+00 1.4449E+00 2.9987E+00 3.6545E-01 3.5930E+02 NaN NaN 9.0000E-02 3.5920E+02 NaN NaN 4.8000E-02 3.1050E+01 2.1930E+01 3.8360E+01 3.0760E+00 2.0520E+01 8.9000E+00 3.1240E+01 5.2440E+00 1.4300E+01 2.4510E+00 2.3770E+01 4.8470E+00 4.0100E+01 3.0890E+01 4.8130E+01 2.9710E+00 7.2810E+02 NaN NaN 2.2010E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.7700E-01 8.4700E-01 9.1500E-01 1.8000E-02 1.2490E+01 1.2490E+01 1.2490E+01 NaN 
2019 06 24 21 50 4.3957E+00 3.3078E+00 5.7902E+00 5.5234E-01 4.3767E+00 3.0065E+00 5.4898E+00 5.3453E-01 4.0300E+00 2.6825E+00 5.4769E+00 5.5019E-01 3.4011E+00 2.3726E+00 4.8614E+00 5.0898E-01 2.4163E+00 1.4449E+00 3.3095E+00 4.0710E-01 3.5930E+02 NaN NaN 8.8000E-02 3.5930E+02 NaN NaN 4.4000E-02 3.2280E+01 2.2610E+01 3.7750E+01 2.7610E+00 2.2230E+01 9.7100E+00 3.0010E+01 4.2740E+00 1.4940E+01 2.3150E+00 2.3020E+01 4.4270E+00 3.9390E+01 3.0280E+01 4.7320E+01 3.3270E+00 7.2730E+02 NaN NaN 2.1890E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.7400E-01 8.4900E-01 9.1600E-01 1.6000E-02 1.2490E+01 1.2490E+01 1.2490E+01 NaN 
2019 06 24 22 00 4.0258E+00 2.3768E+00 6.1005E+00 6.6716E-01 3.9955E+00 2.3857E+00 6.1107E+00 6.6739E-01 3.7425E+00 2.3720E+00 5.7874E+00 6.4271E-01 3.2468E+00 1.4392E+00 4.8614E+00 6.1351E-01 2.1833E+00 1.1341E+00 3.6202E+00 5.1462E-01 3.5930E+02 NaN NaN 7.9000E-02 3.5930E+02 NaN NaN 4.2000E-02 3.1440E+01 2.2210E+01 3.7410E+01 2.8940E+00 1.9750E+01 8.5600E+00 2.9610E+01 4.6910E+00 1.2210E+01 1.7720E+00 2.4040E+01 4.5500E+00 3.8150E+01 2.9870E+01 4.7930E+01 3.3550E+00 7.2760E+02 NaN NaN 2.2050E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.8400E-01 8.4700E-01 9.1700E-01 1.7000E-02 1.2490E+01 1.2480E+01 1.2490E+01 NaN 
2019 06 24 22 10 3.9054E+00 2.9975E+00 4.8593E+00 4.0464E-01 3.8819E+00 3.0065E+00 4.8690E+00 3.9547E-01 3.4140E+00 2.6825E+00 4.5454E+00 4.0550E-01 2.7720E+00 2.0614E+00 3.9281E+00 3.5840E-01 1.6749E+00 8.2338E-01 2.6879E+00 3.6235E-01 3.5930E+02 NaN NaN 4.2000E-02 3.5930E+02 NaN NaN 4.4000E-02 2.9990E+01 2.2140E+01 3.7070E+01 2.8820E+00 1.9050E+01 8.9700E+00 2.9610E+01 4.3910E+00 1.2890E+01 2.3150E+00 2.2750E+01 4.4160E+00 3.9120E+01 2.9740E+01 4.6910E+01 3.2410E+00 7.2730E+02 NaN NaN 2.1250E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.8100E-01 8.4900E-01 9.1600E-01 1.6000E-02 1.2490E+01 1.2480E+01 1.2490E+01 NaN 
2019 06 24 22 20 3.2302E+00 2.6872E+00 4.5490E+00 4.3877E-01 3.2021E+00 2.6961E+00 4.2482E+00 4.3334E-01 2.9731E+00 2.3720E+00 3.6139E+00 3.4154E-01 2.4391E+00 1.7503E+00 2.9948E+00 3.3226E-01 1.2168E+00 5.1262E-01 1.7557E+00 3.1449E-01 3.5920E+02 NaN NaN 1.4900E-01 3.5920E+02 NaN NaN 1.4500E-01 2.8960E+01 2.1320E+01 3.6060E+01 2.7520E+00 1.8020E+01 8.7000E+00 2.8250E+01 3.8050E+00 1.2220E+01 1.1610E+00 2.1390E+01 4.1000E+00 3.8460E+01 2.8450E+01 4.5490E+01 3.4610E+00 7.2620E+02 NaN NaN 1.9920E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.8200E-01 8.5300E-01 9.1800E-01 1.5000E-02 1.2480E+01 1.2480E+01 1.2490E+01 NaN 
2019 06 24 22 30 2.8535E+00 2.0665E+00 3.6181E+00 3.6182E-01 2.8296E+00 2.0753E+00 3.6274E+00 3.6132E-01 2.5365E+00 2.0615E+00 2.9930E+00 3.2664E-01 1.8953E+00 1.4392E+00 2.3726E+00 3.4969E-01 7.0405E-01 2.0186E-01 1.4449E+00 4.1890E-01 3.5920E+02 NaN NaN 1.1300E-01 3.5920E+02 NaN NaN 1.2200E-01 2.8930E+01 1.9490E+01 3.5310E+01 2.9700E+00 1.7170E+01 6.5920E+00 2.7370E+01 4.4790E+00 1.0350E+01 2.7800E-01 1.9560E+01 4.2900E+00 3.6390E+01 2.7830E+01 4.4470E+01 3.1030E+00 7.2520E+02 NaN NaN 1.9740E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.8700E-01 8.5800E-01 9.2000E-01 1.6000E-02 1.2480E+01 1.2480E+01 1.2480E+01 NaN 
2019 06 24 22 40 2.8373E+00 2.3768E+00 3.6181E+00 3.2272E-01 2.8060E+00 2.0753E+00 3.6274E+00 3.1600E-01 2.4949E+00 2.0615E+00 3.3035E+00 3.3657E-01 1.7398E+00 1.1281E+00 2.3726E+00 3.2542E-01 3.0876E-01 2.0186E-01 8.2338E-01 2.3431E-01 3.5920E+02 NaN NaN 9.8000E-02 3.5920E+02 NaN NaN 5.9000E-02 2.8210E+01 2.0510E+01 3.3880E+01 2.4600E+00 1.6460E+01 5.5060E+00 2.6080E+01 4.3420E+00 9.8900E+00 -9.4400E-01 1.9560E+01 4.7170E+00 3.5530E+01 2.6480E+01 4.3990E+01 3.1910E+00 7.2380E+02 NaN NaN 2.1090E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.8700E-01 8.5700E-01 9.2300E-01 1.8000E-02 1.2480E+01 1.2480E+01 1.2480E+01 NaN 
2019 06 24 22 50 3.0006E+00 2.3768E+00 3.9284E+00 3.8416E-01 2.9525E+00 2.0753E+00 3.9378E+00 3.8740E-01 2.5396E+00 2.0615E+00 3.6139E+00 3.6576E-01 1.5512E+00 1.1281E+00 2.0614E+00 2.9244E-01 3.6345E-01 2.0186E-01 8.2338E-01 2.7285E-01 3.5920E+02 NaN NaN 1.3600E-01 3.5930E+02 NaN NaN 1.0200E-01 2.7120E+01 1.8680E+01 3.3140E+01 2.9410E+00 1.5340E+01 4.6910E+00 2.5330E+01 3.9750E+00 8.8200E+00 -1.6900E+00 1.7520E+01 3.8710E+00 3.4500E+01 2.6140E+01 4.2290E+01 3.1270E+00 7.2250E+02 NaN NaN 1.8040E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.9000E-01 8.6200E-01 9.2500E-01 1.4000E-02 1.2480E+01 1.2480E+01 1.2480E+01 NaN 
2019 06 24 23 00 3.0688E+00 2.0665E+00 4.8593E+00 5.0145E-01 3.0394E+00 2.3857E+00 4.5586E+00 4.8239E-01 2.5974E+00 2.0615E+00 3.6139E+00 3.4464E-01 1.6881E+00 1.1281E+00 2.3726E+00 3.3289E-01 4.2436E-01 2.0186E-01 1.1341E+00 3.1511E-01 3.5920E+02 NaN NaN 1.2400E-01 3.5920E+02 NaN NaN 8.2000E-02 2.7640E+01 2.1930E+01 3.3000E+01 2.6200E+00 1.5550E+01 4.1480E+00 2.3220E+01 4.3480E+00 8.0900E+00 -3.5230E+00 1.7590E+01 4.4500E+00 3.3330E+01 2.4710E+01 4.1680E+01 3.0600E+00 7.2210E+02 NaN NaN 1.9200E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.9200E-01 8.6100E-01 9.3000E-01 1.7000E-02 1.2480E+01 1.2480E+01 1.2480E+01 NaN 
2019 06 24 23 10 2.7616E+00 2.0665E+00 3.6181E+00 3.7671E-01 2.7445E+00 2.0753E+00 3.6274E+00 3.8864E-01 2.1900E+00 1.7510E+00 2.9930E+00 3.5520E-01 1.4442E+00 8.1700E-01 2.3726E+00 3.2853E-01 2.2175E-01 2.0186E-01 8.2338E-01 1.0877E-01 3.5920E+02 NaN NaN 7.4000E-02 3.5920E+02 NaN NaN 8.2000E-02 2.5960E+01 1.7790E+01 3.2460E+01 2.8090E+00 1.4290E+01 4.7590E+00 2.2950E+01 3.8690E+00 8.1200E+00 -2.3690E+00 1.6500E+01 3.7770E+00 3.3640E+01 2.4780E+01 4.0390E+01 3.0490E+00 7.2100E+02 NaN NaN 1.7930E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.9000E-01 8.6400E-01 9.2500E-01 1.4000E-02 1.2480E+01 1.2480E+01 1.2480E+01 NaN 
2019 06 24 23 20 3.1110E+00 2.3768E+00 4.2387E+00 4.6297E-01 3.0761E+00 2.3857E+00 4.5586E+00 4.4203E-01 2.6421E+00 2.0615E+00 3.9244E+00 4.3034E-01 1.8269E+00 8.1700E-01 2.9948E+00 3.7395E-01 6.5433E-01 2.0186E-01 1.1341E+00 3.4122E-01 3.5920E+02 NaN NaN 7.9000E-02 3.5920E+02 NaN NaN 7.4000E-02 2.6580E+01 1.8000E+01 3.3610E+01 2.9600E+00 1.3800E+01 3.6050E+00 2.4110E+01 4.6180E+00 6.2490E+00 -3.0480E+00 1.5960E+01 4.2310E+00 3.2140E+01 2.4100E+01 4.0390E+01 2.9190E+00 7.2130E+02 NaN NaN 1.9050E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.9700E-01 8.6600E-01 9.2800E-01 1.6000E-02 1.2480E+01 1.2470E+01 1.2480E+01 NaN 
2019 06 24 23 30 3.1247E+00 1.7562E+00 4.2387E+00 4.4932E-01 3.1009E+00 2.0753E+00 4.2482E+00 4.2713E-01 2.4869E+00 1.1300E+00 3.3035E+00 5.0796E-01 1.7273E+00 5.0589E-01 2.6837E+00 5.4320E-01 6.4811E-01 2.0186E-01 1.4449E+00 4.1517E-01 3.5920E+02 NaN NaN 9.5000E-02 3.5920E+02 NaN NaN 9.7000E-02 2.7400E+01 1.8540E+01 3.3540E+01 2.4830E+00 1.3790E+01 4.4870E+00 2.4450E+01 4.0450E+00 5.4970E+00 -3.5910E+00 1.7790E+01 4.1020E+00 3.1800E+01 2.4370E+01 4.1820E+01 2.9590E+00 7.2230E+02 NaN NaN 2.1450E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 9.0100E-01 8.6200E-01 9.2900E-01 1.5000E-02 1.2480E+01 1.2470E+01 1.2480E+01 NaN 
2019 06 24 23 40 2.5401E+00 1.4459E+00 3.6181E+00 4.6732E-01 2.7383E+00 2.0753E+00 3.9378E+00 3.8305E-01 1.8597E+00 1.1300E+00 2.9930E+00 4.1916E-01 1.2824E+00 5.0589E-01 2.0614E+00 3.4533E-01 6.8851E-01 2.0186E-01 1.4449E+00 3.5489E-01 3.5930E+02 NaN NaN 8.4000E-02 3.5930E+02 NaN NaN 7.7000E-02 2.7090E+01 2.0980E+01 3.4090E+01 2.6860E+00 1.5620E+01 5.3020E+00 2.5060E+01 4.1400E+00 9.2800E+00 -8.7600E-01 1.8270E+01 4.1820E+00 3.5640E+01 2.7160E+01 4.3450E+01 3.0760E+00 7.2440E+02 NaN NaN 1.8700E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.9000E-01 8.6100E-01 9.2400E-01 1.6000E-02 1.2470E+01 1.2470E+01 1.2480E+01 NaN 
2019 06 24 23 50 2.1733E+00 1.4459E+00 3.3078E+00 4.3381E-01 2.4248E+00 1.7649E+00 3.0065E+00 3.4332E-01 1.6597E+00 1.1300E+00 2.3720E+00 3.3533E-01 9.7069E-01 1.9478E-01 1.7503E+00 4.2746E-01 4.5233E-01 2.0186E-01 1.1341E+00 3.4059E-01 3.5930E+02 NaN NaN 1.1400E-01 3.5930E+02 NaN NaN 8.2000E-02 2.7100E+01 1.8270E+01 3.2120E+01 2.8230E+00 1.4920E+01 4.4870E+00 2.3840E+01 4.2420E+00 7.8540E+00 -1.4190E+00 1.8200E+01 4.0430E+00 3.4080E+01 2.5730E+01 4.3180E+01 3.0550E+00 7.2370E+02 NaN NaN 1.8510E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.9400E-01 8.6100E-01 9.2600E-01 1.5000E-02 1.2470E+01 1.2470E+01 1.2480E+01 NaN 
2019 06 25 00 00 2.1547E+00 1.4459E+00 2.9975E+00 3.6430E-01 2.2603E+00 1.7649E+00 2.6961E+00 2.9738E-01 1.2741E+00 8.1953E-01 2.3720E+00 3.6700E-01 3.6900E-01 1.9478E-01 1.1281E+00 2.8187E-01 8.8864E-01 5.1262E-01 1.4449E+00 2.1878E-01 3.4780E+02 NaN NaN 2.5490E+01 3.4790E+02 NaN NaN 2.5100E+01 6.4420E+01 2.1530E+01 2.2250E+02 7.8500E+01 5.5660E+01 7.2030E+00 2.2630E+02 8.4700E+01 5.1030E+01 2.7800E-01 2.2680E+02 8.7400E+01 7.8650E+01 2.5590E+01 2.5900E+02 8.9500E+01 7.6780E+02 NaN NaN 9.0600E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 7.8900E-01 3.6600E-01 9.2000E-01 2.1100E-01 1.2470E+01 1.2470E+01 1.2480E+01 NaN 
2019 06 25 00 10 1.8431E+00 1.1356E+00 2.3768E+00 3.2085E-01 1.8350E+00 1.4545E+00 2.3857E+00 3.1476E-01 8.5182E-01 1.9855E-01 1.4405E+00 3.0552E-01 2.8189E-01 1.9478E-01 8.1700E-01 2.1591E-01 9.3028E-01 5.1262E-01 1.4449E+00 2.9274E-01 3.4760E+02 NaN NaN 2.5800E+01 3.4820E+02 NaN NaN 2.3870E+01 6.6040E+01 2.1730E+01 2.2470E+02 7.6900E+01 5.9370E+01 6.9990E+00 2.2850E+02 8.2400E+01 5.6450E+01 1.7720E+00 2.2800E+02 8.4000E+01 8.5700E+01 2.7830E+01 2.5850E+02 8.5000E+01 7.7640E+02 NaN NaN 8.5600E+01 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 7.8100E-01 3.6500E-01 9.2100E-01 2.0400E-01 1.2470E+01 1.2470E+01 1.2470E+01 NaN 
2019 06 25 00 20 1.8245E+00 1.4459E+00 2.6872E+00 3.3513E-01 1.7754E+00 1.1440E+00 2.6961E+00 3.4580E-01 9.8223E-01 5.0904E-01 1.4405E+00 2.8192E-01 8.9789E-01 5.0589E-01 1.4392E+00 2.9182E-01 1.1403E+00 8.2338E-01 1.4449E+00 3.1076E-01 3.5910E+02 NaN NaN 6.9000E-02 3.5900E+02 NaN NaN 1.3300E-01 2.5230E+01 1.5820E+01 3.0420E+01 2.5920E+00 1.4030E+01 2.5870E+00 2.1930E+01 4.0870E+00 7.4150E+00 -3.0480E+00 1.5550E+01 4.1600E+00 3.3570E+01 2.5530E+01 4.1550E+01 2.8290E+00 7.2300E+02 NaN NaN 2.0450E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.9500E-01 8.6900E-01 9.2900E-01 1.6000E-02 1.2470E+01 1.2470E+01 1.2470E+01 NaN 
2019 06 25 00 30 1.6011E+00 1.1356E+00 2.0665E+00 2.9789E-01 1.5383E+00 1.1440E+00 2.0753E+00 2.8931E-01 1.3151E+00 8.1953E-01 1.7510E+00 2.9000E-01 1.9413E+00 1.4392E+00 2.3726E+00 3.1484E-01 1.9483E+00 1.1341E+00 2.6879E+00 3.5737E-01 3.5900E+02 NaN NaN 1.6300E-01 3.5870E+02 NaN NaN 9.2000E-02 2.5050E+01 1.7660E+01 3.1440E+01 2.4870E+00 1.2150E+01 2.9260E+00 2.0440E+01 3.8620E+00 4.3260E+00 -4.7450E+00 1.4060E+01 3.8920E+00 3.0630E+01 2.4240E+01 3.9100E+01 2.7610E+00 7.2100E+02 NaN NaN 1.8060E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 9.0400E-01 8.7100E-01 9.3300E-01 1.5000E-02 1.2470E+01 1.2470E+01 1.2470E+01 NaN 
2019 06 25 00 40 2.3973E+00 1.4459E+00 3.6181E+00 5.4179E-01 2.3969E+00 1.4545E+00 3.6274E+00 5.4136E-01 1.8212E+00 1.1300E+00 2.6825E+00 4.2723E-01 2.2805E+00 1.4392E+00 2.6837E+00 3.8080E-01 2.7737E+00 2.0664E+00 3.3095E+00 4.1517E-01 3.5900E+02 NaN NaN 1.7500E-01 3.5880E+02 NaN NaN 1.4000E-02 2.4910E+01 1.6230E+01 3.0830E+01 2.6960E+00 1.3240E+01 1.4320E+00 2.1190E+01 3.7950E+00 6.2360E+00 -4.9490E+00 1.4200E+01 3.8590E+00 3.1300E+01 2.3490E+01 3.8090E+01 2.9740E+00 7.1920E+02 NaN NaN 1.8180E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.9500E-01 8.6900E-01 9.3200E-01 1.5000E-02 1.2470E+01 1.2470E+01 1.2470E+01 NaN 
2019 06 25 00 50 2.8094E+00 2.3768E+00 3.3078E+00 3.0038E-01 2.8079E+00 2.0753E+00 3.3169E+00 3.0234E-01 2.6589E+00 2.0615E+00 3.6139E+00 4.1978E-01 3.0788E+00 2.3726E+00 3.6170E+00 3.6026E-01 3.2274E+00 2.6879E+00 3.6202E+00 3.2381E-01 3.5890E+02 NaN NaN 0.0000E+00 3.5880E+02 NaN NaN 4.4000E-02 2.4130E+01 1.5760E+01 3.1370E+01 2.8130E+00 1.1600E+01 7.5400E-01 2.2070E+01 4.2320E+00 4.6800E+00 -6.7820E+00 1.3520E+01 4.2120E+00 3.0600E+01 2.1590E+01 3.7950E+01 3.1740E+00 7.1900E+02 NaN NaN 2.1820E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 9.0000E-01 8.7000E-01 9.3700E-01 1.6000E-02 1.2470E+01 1.2470E+01 1.2470E+01 NaN 
2019 06 25 01 00 3.0390E+00 2.3768E+00 3.6181E+00 3.2396E-01 3.0363E+00 2.3857E+00 3.6274E+00 3.2097E-01 3.1470E+00 2.3720E+00 3.6139E+00 2.9434E-01 3.4863E+00 2.9948E+00 3.9281E+00 2.9804E-01 2.5587E+00 1.4449E+00 3.6202E+00 4.7236E-01 3.5890E+02 NaN NaN 4.8000E-02 3.5870E+02 NaN NaN 7.1000E-02 2.3340E+01 1.4600E+01 3.0690E+01 2.8200E+00 1.1520E+01 1.6360E+00 2.0170E+01 4.1000E+00 4.8090E+00 -6.6460E+00 1.3250E+01 3.8000E+00 3.0010E+01 2.0430E+01 3.7340E+01 2.8280E+00 7.1740E+02 NaN NaN 2.2030E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 8.9700E-01 8.7100E-01 9.3700E-01 1.5000E-02 1.2470E+01 1.2470E+01 1.2470E+01 NaN 
